,Unnamed: 0,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken,current_pred_,TP_allBFNHOLdataset,TN_allBFNHOLdataset,FN_allBFNHOLdataset,FP_allBFNHOLdataset,TP_allBFHOLdataset,TN_allBFHOLdataset,FN_allBFHOLdataset,FP_allBFHOLdataset,TP_allBFJointEthnicitydataset,TN_allBFJointEthnicitydataset,FN_allBFJointEthnicitydataset,FP_allBFJointEthnicitydataset,TP_allWFNHOLdataset,TN_allWFNHOLdataset,FN_allWFNHOLdataset,FP_allWFNHOLdataset,TP_allWFHOLdataset,TN_allWFHOLdataset,FN_allWFHOLdataset,FP_allWFHOLdataset,TP_allWFJointEthnicitydataset,TN_allWFJointEthnicitydataset,FN_allWFJointEthnicitydataset,FP_allWFJointEthnicitydataset,TP_allJointRaceFemaleNHOLdataset,TN_allJointRaceFemaleNHOLdataset,FN_allJointRaceFemaleNHOLdataset,FP_allJointRaceFemaleNHOLdataset,TP_allJointRaceFemaleHOLdataset,TN_allJointRaceFemaleHOLdataset,FN_allJointRaceFemaleHOLdataset,FP_allJointRaceFemaleHOLdataset,TP_allJointRaceFemaleJointEthnicitydataset,TN_allJointRaceFemaleJointEthnicitydataset,FN_allJointRaceFemaleJointEthnicitydataset,FP_allJointRaceFemaleJointEthnicitydataset,TP_allBMNHOLdataset,TN_allBMNHOLdataset,FN_allBMNHOLdataset,FP_allBMNHOLdataset,TP_allBMHOLdataset,TN_allBMHOLdataset,FN_allBMHOLdataset,FP_allBMHOLdataset,TP_allBMJointEthnicitydataset,TN_allBMJointEthnicitydataset,FN_allBMJointEthnicitydataset,FP_allBMJointEthnicitydataset,TP_allWMNHOLdataset,TN_allWMNHOLdataset,FN_allWMNHOLdataset,FP_allWMNHOLdataset,TP_allWMHOLdataset,TN_allWMHOLdataset,FN_allWMHOLdataset,FP_allWMHOLdataset,TP_allWMJointEthnicitydataset,TN_allWMJointEthnicitydataset,FN_allWMJointEthnicitydataset,FP_allWMJointEthnicitydataset,TP_allJointRaceMaleNHOLdataset,TN_allJointRaceMaleNHOLdataset,FN_allJointRaceMaleNHOLdataset,FP_allJointRaceMaleNHOLdataset,TP_allJointRaceMaleHOLdataset,TN_allJointRaceMaleHOLdataset,FN_allJointRaceMaleHOLdataset,FP_allJointRaceMaleHOLdataset,TP_allJointRaceMaleJointEthnicitydataset,TN_allJointRaceMaleJointEthnicitydataset,FN_allJointRaceMaleJointEthnicitydataset,FP_allJointRaceMaleJointEthnicitydataset,TP_allJointSexBlacksNHOLdataset,TN_allJointSexBlacksNHOLdataset,FN_allJointSexBlacksNHOLdataset,FP_allJointSexBlacksNHOLdataset,TP_allJointSexBlacksHOLdataset,TN_allJointSexBlacksHOLdataset,FN_allJointSexBlacksHOLdataset,FP_allJointSexBlacksHOLdataset,TP_allJointSexBlacksJointEthnicitydataset,TN_allJointSexBlacksJointEthnicitydataset,FN_allJointSexBlacksJointEthnicitydataset,FP_allJointSexBlacksJointEthnicitydataset,TP_allJointSexWhitesNHOLdataset,TN_allJointSexWhitesNHOLdataset,FN_allJointSexWhitesNHOLdataset,FP_allJointSexWhitesNHOLdataset,TP_allJointSexWhitesHOLdataset,TN_allJointSexWhitesHOLdataset,FN_allJointSexWhitesHOLdataset,FP_allJointSexWhitesHOLdataset,TP_allJointSexWhitesJointEthnicitydataset,TN_allJointSexWhitesJointEthnicitydataset,FN_allJointSexWhitesJointEthnicitydataset,FP_allJointSexWhitesJointEthnicitydataset,TP_allJointSexJointRaceNHOLdataset,TN_allJointSexJointRaceNHOLdataset,FN_allJointSexJointRaceNHOLdataset,FP_allJointSexJointRaceNHOLdataset,TP_allJointSexJointRaceHOLdataset,TN_allJointSexJointRaceHOLdataset,FN_allJointSexJointRaceHOLdataset,FP_allJointSexJointRaceHOLdataset,TP_allJointSexJointRaceJointEthnicitydataset,TN_allJointSexJointRaceJointEthnicitydataset,FN_allJointSexJointRaceJointEthnicitydataset,FP_allJointSexJointRaceJointEthnicitydataset
1139,1139,99999,3,2,1,2,2,1,4,1,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,50,9,1,1,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,2118,13,79700,119,627,908,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,142,99999,4,1,1,1,0,2,1,2,2,2,1,2,55000,3,2,1,2,2,1,1,3,5,24,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,1,6987,19,79700,112,1446,2284,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4807,4807,16940,0,1,1,2,0,2,1,32,1,2,2,2,135000,3,2,2,2,2,1,1,3,5,24,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,1,8555,17,76700,111,2040,2810,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,532,16220,4,1,2,2,9,2,1,1,2,2,2,2,5000,2,2,2,1,2,1,1,3,5,27,3,9,2,2,2,2,5,3,2,2,1,2,2,2,1,1,3,10,4791,12,75800,93,1272,1750,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3620,3620,99999,0,1,1,2,0,2,1,4,1,2,1,2,75000,3,2,2,2,2,1,1,3,5,177,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,5,4,9871,13,79700,127,2590,3489,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,1840,16940,0,1,1,1,0,2,1,1,1,2,2,2,225000,3,2,2,2,2,1,1,3,5,45,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8158,9,76700,113,2682,3341,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1457,1457,99999,2,1,1,1,71,2,3,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,62,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,3442,6,79700,121,1103,1724,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1870,1870,16940,2,1,1,1,6,2,3,1,1,2,2,2,265000,2,2,2,2,2,1,1,3,5,68,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,2631,22,76700,123,871,1330,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4902,4902,99999,0,1,1,2,71,2,1,32,1,2,2,2,325000,2,2,2,2,2,1,1,3,5,135,1,1,2,3,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6253,18,79700,107,1174,1907,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,99999,4,1,1,2,0,2,1,2,2,2,1,2,25000,3,2,2,2,2,1,1,3,5,33,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,3,6,1,6187,5,79700,99,1965,2799,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,4501,99999,1,1,1,2,9,2,2,32,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,127,3,9,2,2,1,1,5,5,1,1,1,2,1,1,2,1,1,10,6987,19,79700,112,1446,2284,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5090,5090,99999,2,1,1,1,0,2,3,32,1,2,2,2,155000,3,2,2,2,2,1,1,3,5,34,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,3,1,3,3165,34,79700,91,533,784,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1551,1551,16940,0,1,1,0,3,2,1,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,61,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4969,26,76700,110,1365,1907,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,2066,16220,0,1,1,0,0,2,1,1,1,2,2,2,35000,3,2,2,2,2,2,1,2,3,44,8,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,10,4865,13,75800,106,1352,1802,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,2103,16940,0,1,1,2,0,2,1,1,1,2,2,2,45000,3,2,2,2,2,2,1,2,3,34,9,8,2,2,2,2,5,5,2,2,2,1,2,2,1,1,6,1,4790,25,76700,72,1456,2042,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,3069,16940,4,1,1,2,9,2,1,1,2,2,2,2,5000,2,2,1,2,2,1,1,3,5,69,2,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,6,10,6053,21,76700,96,1425,2501,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5297,5297,99999,0,1,1,1,0,2,1,4,1,1111,1111,1111,95000,3,1111,1111,1111,1111,2,1,1111,1111,16,1111,1111,2,5,1,4,5,8,1,4,1,5,1,4,1111,1111,1111,1111,8481,8,79700,116,2591,3342,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3375,3375,16220,0,1,1,1,0,2,1,1,1,2,2,2,335000,3,2,2,2,2,1,1,3,5,117,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,5,3,3841,7,75800,131,1235,1220,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3833,3833,99999,4,1,1,2,0,2,1,2,2,2,1,2,25000,3,2,1,2,2,1,1,3,5,144,2,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,6,4,6496,9,79700,79,2153,3230,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3663,3663,99999,1,1,1,1,71,2,2,1,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,82,7,10,2,5,1,4,5,8,1,4,1,5,1,4,1,1,3,10,5808,17,79700,122,1349,1907,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4096,4096,99999,0,0,1,1,0,2,1,1,1,2,2,2,35000,3,2,2,2,2,2,1,2,3,23,2,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,6,1,5571,13,79700,85,1480,1884,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3803,3803,16220,0,1,1,2,0,2,1,32,1,2,2,2,255000,3,2,2,2,2,1,1,3,5,12,2,1,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,1,2718,9,75800,112,736,1289,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,195,99999,4,1,1,2,0,2,1,2,2,2,1,2,35000,3,2,1,2,2,1,1,3,5,53,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,1,6919,3,79700,114,2321,3470,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,1122,99999,0,1,1,2,0,2,1,32,1,2,2,2,205000,3,2,2,2,2,1,1,3,5,68,2,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,3,3354,9,79700,97,952,1462,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1001,99999,0,1,1,2,9,2,1,1,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,38,7,7,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7081,17,79700,61,1746,2654,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5447,5447,99999,4,1,1,1,9,2,1,1,2,2,2,2,5000,2,2,2,2,2,1,1,3,5,63,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,3174,19,79700,85,1058,1628,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3614,3614,99999,4,1,1,2,0,2,1,4,2,2,1,2,55000,2,2,2,2,2,1,1,3,5,143,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,5,10,7245,7,79700,133,1878,2633,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3320,3320,99999,0,1,1,2,1,2,1,1,1,2,2,2,325000,2,2,2,2,2,1,1,3,5,117,9,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7332,12,79700,99,2116,2464,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,3086,16220,4,0,1,1,9,2,1,1,2,2,2,2,15000,2,2,1,2,2,1,1,3,5,59,9,10,1,5,1,4,5,8,1,4,1,5,1,4,1,1,6,10,4791,12,75800,93,1272,1750,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2505,2505,99999,0,1,1,2,0,2,1,31,1,2,2,2,1105000,3,2,1,2,2,1,2,3,5,306,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,7099,29,79700,131,1731,3539,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,311,99999,0,1,1,0,1,2,1,1,1,2,2,2,135000,2,2,2,2,2,2,1,1,1,42,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4089,11,79700,84,1260,1696,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,99999,4,1,1,2,0,2,1,4,2,2,2,2,115000,2,2,2,2,2,1,1,3,5,199,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,5933,11,79700,122,1634,3517,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,2551,16940,2,1,1,1,0,2,3,1,1,2,2,2,505000,3,2,2,2,2,1,1,3,5,117,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,9,7965,17,76700,128,2462,3075,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1358,1358,16940,0,1,1,2,6,1,1,1,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,52,7,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,286,99999,2,1,1,1,0,2,3,32,1,2,2,2,365000,3,2,2,2,2,1,1,3,5,65,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4949,7,79700,87,1364,1964,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
